Transaction_ID,Timestamp,District,Payment_Method,Order_Value_AED,RTO_Flag,Distance_KM,Temperature_C,Is_Ramadan,Delivery_Cost_AED
TXN_042430,2026-03-12 04:00:00,Dubai Marina,Aani_Instant,594.91,0,32,32,1,26.0
TXN_042431,2026-01-26 23:00:00,Dubai Marina,ApplePay,117.04,0,26,27,0,23.0
TXN_042432,2026-01-29 15:00:00,Al Barsha,Credit_Card,675.57,0,10,29,0,15.0
TXN_042433,2026-02-19 06:00:00,Dubai Hills,Credit_Card,460.52,0,10,25,1,15.0
TXN_042434,2026-05-13 20:00:00,Dubai Hills,ApplePay,658.64,0,28,28,0,24.0
TXN_042435,2026-04-26 18:00:00,Dubai Marina,Credit_Card,554.87,0,29,47,0,24.5
TXN_042436,2026-01-09 21:00:00,Al Barsha,ApplePay,237.23,0,12,43,0,16.0
TXN_042437,2026-02-16 05:00:00,JVC,Tabby_BNPL,59.98,0,35,41,0,27.5
TXN_042438,2026-01-08 04:00:00,Al Barsha,COD,247.23,0,8,32,0,14.0
TXN_042439,2026-02-11 01:00:00,Dubai Marina,Aani_Instant,446.24,0,23,22,0,21.5
TXN_042440,2026-05-30 11:00:00,Business Bay,Tabby_BNPL,148.43,0,7,30,0,13.5
TXN_042441,2026-05-30 21:00:00,Business Bay,ApplePay,189.63,1,27,44,0,38.5
TXN_042442,2026-05-18 21:00:00,Business Bay,COD,873.81,0,5,42,0,12.5
TXN_042443,2026-05-05 11:00:00,JVC,Tabby_BNPL,362.43,0,8,31,0,14.0
TXN_042444,2026-01-25 11:00:00,Dubai Marina,Aani_Instant,642.44,0,31,39,0,25.5
TXN_042445,2026-04-27 21:00:00,Dubai Marina,Credit_Card,229.5,0,27,25,0,23.5
TXN_042446,2026-03-12 06:00:00,International City,ApplePay,310.56,1,9,37,1,29.5
TXN_042447,2026-03-11 03:00:00,Al Barsha,Tabby_BNPL,378.54,0,12,35,1,16.0
TXN_042448,2026-01-23 02:00:00,International City,Credit_Card,153.57,0,6,29,0,13.0
TXN_042449,2026-04-23 04:00:00,International City,Tabby_BNPL,239.03,1,25,23,0,37.5
TXN_042450,2026-01-22 22:00:00,Dubai Marina,Tabby_BNPL,484.76,1,22,41,0,36.0
TXN_042451,2026-02-27 10:00:00,Al Barsha,COD,719.11,0,13,41,1,16.5
TXN_042452,2026-01-02 17:00:00,International City,ApplePay,97.62,1,19,36,0,34.5
TXN_042453,2026-02-03 16:00:00,Al Barsha,COD,230.04,1,11,22,0,30.5
TXN_042454,2026-01-27 14:00:00,Al Barsha,ApplePay,153.84,0,30,37,0,25.0
TXN_042455,2026-05-12 08:00:00,JVC,Credit_Card,395.16,0,31,34,0,25.5
TXN_042456,2026-03-19 19:00:00,Dubai Marina,Aani_Instant,349.71,0,7,22,1,13.5
TXN_042457,2026-01-08 12:00:00,Al Barsha,COD,77.67,0,13,37,0,16.5
TXN_042458,2026-03-26 00:00:00,JVC,COD,384.5,0,9,23,0,14.5
TXN_042459,2026-05-28 15:00:00,International City,COD,110.74,1,14,43,0,32.0
TXN_042460,2026-03-21 03:00:00,Business Bay,Aani_Instant,93.14,0,35,41,0,27.5
TXN_042461,2026-03-20 10:00:00,JVC,COD,346.58,0,15,36,0,17.5
TXN_042462,2026-05-10 16:00:00,Business Bay,Credit_Card,115.42,0,14,22,0,17.0
TXN_042463,2026-02-24 17:00:00,International City,COD,83.05,1,13,38,1,31.5
TXN_042464,2026-02-22 04:00:00,Business Bay,COD,189.46,1,26,28,1,38.0
TXN_042465,2026-04-15 09:00:00,International City,Tabby_BNPL,301.26,0,16,44,0,18.0
TXN_042466,2026-01-07 17:00:00,Dubai Hills,ApplePay,373.78,0,35,28,0,27.5
TXN_042467,2026-03-08 00:00:00,International City,COD,292.43,1,21,31,1,35.5
TXN_042468,2026-05-01 14:00:00,JVC,ApplePay,200.25,0,25,37,0,22.5
TXN_042469,2026-03-12 13:00:00,Dubai Hills,ApplePay,273.54,0,8,32,1,14.0
TXN_042470,2026-01-02 12:00:00,Al Barsha,Credit_Card,378.37,1,33,44,0,41.5
TXN_042471,2026-05-03 15:00:00,Dubai Marina,Tabby_BNPL,89.6,0,19,46,0,19.5
TXN_042472,2026-02-16 18:00:00,Business Bay,COD,411.22,0,6,38,0,13.0
TXN_042473,2026-05-31 15:00:00,JVC,COD,743.46,0,19,37,0,19.5
TXN_042474,2026-03-20 16:00:00,Dubai Marina,ApplePay,59.39,0,29,47,0,24.5
TXN_042475,2026-04-23 00:00:00,Business Bay,Credit_Card,80.12,0,30,23,0,25.0
TXN_042476,2026-03-30 10:00:00,Dubai Marina,ApplePay,491.79,0,6,46,0,13.0
TXN_042477,2026-01-11 03:00:00,Dubai Marina,Tabby_BNPL,1806.52,0,20,47,0,20.0
TXN_042478,2026-03-13 20:00:00,Dubai Hills,ApplePay,263.15,0,14,24,1,17.0
TXN_042479,2026-01-19 08:00:00,Dubai Marina,COD,414.1,0,23,48,0,21.5
TXN_042480,2026-01-04 12:00:00,JVC,Credit_Card,494.27,0,35,38,0,27.5
TXN_042481,2026-02-05 05:00:00,Dubai Hills,Tabby_BNPL,633.23,0,14,36,0,17.0
TXN_042482,2026-01-25 06:00:00,International City,Credit_Card,259.97,0,12,28,0,16.0
TXN_042483,2026-05-21 06:00:00,Dubai Hills,Tabby_BNPL,303.76,1,5,47,0,27.5
TXN_042484,2026-04-04 19:00:00,Al Barsha,ApplePay,827.29,0,24,22,0,22.0
TXN_042485,2026-03-07 13:00:00,International City,COD,346.48,1,29,39,1,39.5
TXN_042486,2026-01-05 18:00:00,JVC,ApplePay,128.99,0,26,30,0,23.0
TXN_042487,2026-01-09 06:00:00,Al Barsha,ApplePay,378.44,0,33,40,0,26.5
TXN_042488,2026-05-28 21:00:00,International City,COD,277.42,1,27,43,0,38.5
TXN_042489,2026-03-12 10:00:00,JVC,COD,359.07,0,15,31,1,17.5
TXN_042490,2026-05-03 12:00:00,International City,COD,55.04,0,13,43,0,16.5
TXN_042491,2026-05-04 22:00:00,Business Bay,ApplePay,2727.91,0,21,43,0,20.5
TXN_042492,2026-03-18 12:00:00,JVC,COD,330.56,0,17,36,1,18.5
TXN_042493,2026-03-27 09:00:00,Dubai Hills,ApplePay,114.86,0,18,43,0,19.0
TXN_042494,2026-03-18 06:00:00,Al Barsha,Tabby_BNPL,303.11,0,9,41,1,14.5
TXN_042495,2026-04-08 04:00:00,Dubai Marina,COD,54.31,0,8,27,0,14.0
TXN_042496,2026-01-17 03:00:00,JVC,Aani_Instant,259.78,0,31,35,0,25.5
TXN_042497,2026-02-17 19:00:00,Al Barsha,Tabby_BNPL,141.16,0,7,26,0,13.5
TXN_042498,2026-03-10 02:00:00,JVC,Aani_Instant,350.95,0,17,38,1,18.5
TXN_042499,2026-01-02 05:00:00,International City,COD,568.49,0,31,47,0,25.5
TXN_042500,2026-04-27 13:00:00,Al Barsha,Credit_Card,195.84,0,18,30,0,19.0
TXN_042501,2026-03-30 16:00:00,Al Barsha,COD,274.3,1,8,34,0,29.0
TXN_042502,2026-04-11 03:00:00,Dubai Hills,Tabby_BNPL,823.4,0,7,42,0,13.5
TXN_042503,2026-01-25 14:00:00,International City,Tabby_BNPL,376.1,0,20,42,0,20.0
TXN_042504,2026-05-16 23:00:00,Dubai Marina,Aani_Instant,50.16,0,31,31,0,25.5
TXN_042505,2026-01-02 00:00:00,Business Bay,Aani_Instant,342.93,0,21,30,0,20.5
TXN_042506,2026-04-15 01:00:00,Business Bay,COD,301.83,0,27,25,0,23.5
TXN_042507,2026-01-17 07:00:00,JVC,COD,98.7,0,8,35,0,14.0
TXN_042508,2026-03-09 08:00:00,Al Barsha,ApplePay,109.44,0,19,40,1,19.5
TXN_042509,2026-01-06 13:00:00,Al Barsha,Credit_Card,171.44,0,17,43,0,18.5
TXN_042510,2026-03-07 00:00:00,Al Barsha,Tabby_BNPL,155.61,0,14,22,1,17.0
TXN_042511,2026-01-07 00:00:00,Dubai Marina,ApplePay,141.55,0,18,46,0,19.0
TXN_042512,2026-04-16 12:00:00,International City,Aani_Instant,255.68,0,35,37,0,27.5
TXN_042513,2026-04-16 19:00:00,Al Barsha,Credit_Card,312.61,0,24,26,0,22.0
TXN_042514,2026-02-21 01:00:00,Business Bay,Credit_Card,395.17,0,24,43,1,22.0
TXN_042515,2026-03-05 16:00:00,Dubai Marina,Tabby_BNPL,803.18,0,15,30,1,17.5
TXN_042516,2026-03-15 14:00:00,Dubai Marina,Credit_Card,61.79,0,22,22,1,21.0
TXN_042517,2026-05-31 18:00:00,Dubai Marina,Tabby_BNPL,501.68,0,8,24,0,14.0
TXN_042518,2026-05-22 22:00:00,Al Barsha,Credit_Card,105.48,0,7,36,0,13.5
TXN_042519,2026-02-03 09:00:00,International City,COD,474.73,0,35,35,0,27.5
TXN_042520,2026-04-23 10:00:00,Al Barsha,Credit_Card,164.35,0,16,31,0,18.0
TXN_042521,2026-05-20 14:00:00,Al Barsha,Credit_Card,577.18,0,18,29,0,19.0
TXN_042522,2026-05-23 03:00:00,Dubai Marina,Credit_Card,384.46,0,11,38,0,15.5
TXN_042523,2026-02-24 22:00:00,JVC,COD,109.38,0,12,44,1,16.0
TXN_042524,2026-05-21 17:00:00,JVC,Tabby_BNPL,87.28,0,15,41,0,17.5
TXN_042525,2026-04-18 02:00:00,Al Barsha,ApplePay,454.13,0,11,48,0,15.5
TXN_042526,2026-01-06 20:00:00,Dubai Marina,ApplePay,148.2,0,25,27,0,22.5
TXN_042527,2026-05-08 15:00:00,Al Barsha,COD,241.61,0,22,36,0,21.0
TXN_042528,2026-03-04 02:00:00,Dubai Hills,ApplePay,903.58,0,32,26,1,26.0
TXN_042529,2026-05-08 04:00:00,Al Barsha,Aani_Instant,748.68,0,12,38,0,16.0
TXN_042530,2026-03-10 21:00:00,Business Bay,COD,451.18,0,29,29,1,24.5
TXN_042531,2026-04-12 06:00:00,International City,COD,62.02,0,24,27,0,22.0
TXN_042532,2026-04-25 11:00:00,International City,ApplePay,1024.24,0,15,35,0,17.5
TXN_042533,2026-01-17 01:00:00,Business Bay,Aani_Instant,146.32,0,21,44,0,20.5
TXN_042534,2026-02-25 15:00:00,Dubai Marina,COD,314.73,0,20,39,1,20.0
TXN_042535,2026-01-04 17:00:00,Al Barsha,COD,183.68,0,10,32,0,15.0
TXN_042536,2026-04-20 20:00:00,JVC,COD,380.77,1,18,27,0,34.0
TXN_042537,2026-02-10 08:00:00,Al Barsha,Credit_Card,329.36,0,6,31,0,13.0
TXN_042538,2026-02-27 08:00:00,Business Bay,Tabby_BNPL,78.37,1,19,46,1,34.5
TXN_042539,2026-02-08 17:00:00,International City,Aani_Instant,192.8,1,18,31,0,34.0
TXN_042540,2026-05-02 23:00:00,International City,ApplePay,872.68,1,18,34,0,34.0
TXN_042541,2026-02-10 21:00:00,Dubai Marina,COD,174.06,1,9,44,0,29.5
TXN_042542,2026-04-09 06:00:00,Business Bay,Credit_Card,638.94,0,19,28,0,19.5
TXN_042543,2026-03-29 18:00:00,International City,COD,447.81,0,6,28,0,13.0
TXN_042544,2026-05-08 05:00:00,Dubai Marina,Credit_Card,935.61,0,25,48,0,22.5
TXN_042545,2026-04-01 03:00:00,JVC,Tabby_BNPL,254.94,0,17,45,0,18.5
TXN_042546,2026-04-12 06:00:00,Business Bay,Tabby_BNPL,950.54,0,20,38,0,20.0
TXN_042547,2026-03-22 17:00:00,Al Barsha,Credit_Card,349.96,0,30,48,0,25.0
TXN_042548,2026-05-31 03:00:00,JVC,COD,340.45,0,33,31,0,26.5
TXN_042549,2026-05-24 14:00:00,International City,COD,378.8,0,31,36,0,25.5
TXN_042550,2026-01-16 18:00:00,JVC,COD,268.96,0,19,40,0,19.5
TXN_042551,2026-01-01 19:00:00,Dubai Marina,Credit_Card,184.93,0,19,47,0,19.5
TXN_042552,2026-02-19 11:00:00,Dubai Hills,Tabby_BNPL,845.32,0,6,33,1,13.0
TXN_042553,2026-05-27 23:00:00,JVC,ApplePay,61.92,1,15,44,0,32.5
TXN_042554,2026-04-23 04:00:00,Business Bay,ApplePay,474.87,0,6,38,0,13.0
TXN_042555,2026-03-17 16:00:00,JVC,Aani_Instant,88.23,0,10,42,1,15.0
TXN_042556,2026-01-02 19:00:00,Al Barsha,Tabby_BNPL,389.47,0,8,34,0,14.0
TXN_042557,2026-02-21 04:00:00,Al Barsha,ApplePay,143.63,0,7,41,1,13.5
TXN_042558,2026-03-10 06:00:00,Dubai Marina,Credit_Card,295.86,0,17,35,1,18.5
TXN_042559,2026-01-15 11:00:00,Dubai Hills,ApplePay,997.13,0,20,39,0,20.0
TXN_042560,2026-04-29 11:00:00,International City,Tabby_BNPL,494.5,0,31,24,0,25.5
TXN_042561,2026-04-05 23:00:00,JVC,COD,186.58,0,6,42,0,13.0
TXN_042562,2026-02-03 20:00:00,Dubai Marina,Tabby_BNPL,198.51,0,11,26,0,15.5
TXN_042563,2026-04-15 03:00:00,Al Barsha,Aani_Instant,344.71,0,22,39,0,21.0
TXN_042564,2026-03-18 07:00:00,Dubai Marina,Aani_Instant,638.74,0,12,46,1,16.0
TXN_042565,2026-04-16 07:00:00,Business Bay,Credit_Card,91.71,0,18,30,0,19.0
TXN_042566,2026-04-19 19:00:00,Dubai Hills,Credit_Card,185.4,0,16,38,0,18.0
TXN_042567,2026-04-02 08:00:00,JVC,COD,113.07,0,12,29,0,16.0
TXN_042568,2026-01-21 04:00:00,Al Barsha,Aani_Instant,743.63,0,14,23,0,17.0
TXN_042569,2026-03-25 17:00:00,Dubai Hills,Tabby_BNPL,185.36,0,23,23,0,21.5
TXN_042570,2026-02-04 16:00:00,Dubai Marina,Tabby_BNPL,316.94,1,24,39,0,37.0
TXN_042571,2026-04-12 09:00:00,JVC,COD,119.86,1,5,23,0,27.5
TXN_042572,2026-02-13 10:00:00,JVC,Aani_Instant,246.39,0,16,35,0,18.0
TXN_042573,2026-04-15 23:00:00,Dubai Hills,ApplePay,146.64,0,15,46,0,17.5
TXN_042574,2026-05-20 08:00:00,Dubai Hills,Credit_Card,362.28,0,28,27,0,24.0
TXN_042575,2026-03-30 08:00:00,Al Barsha,ApplePay,1119.09,0,22,28,0,21.0
TXN_042576,2026-05-20 00:00:00,Al Barsha,ApplePay,1095.48,0,13,39,0,16.5
TXN_042577,2026-02-14 08:00:00,Business Bay,COD,109.82,0,13,31,0,16.5
TXN_042578,2026-04-24 12:00:00,Dubai Hills,Tabby_BNPL,60.83,0,28,27,0,24.0
TXN_042579,2026-05-29 05:00:00,Dubai Marina,COD,75.99,0,35,32,0,27.5
TXN_042580,2026-04-28 10:00:00,JVC,COD,395.39,0,26,48,0,23.0
TXN_042581,2026-04-20 11:00:00,International City,COD,479.8,0,23,25,0,21.5
TXN_042582,2026-04-25 02:00:00,Business Bay,Tabby_BNPL,532.49,1,5,44,0,27.5
TXN_042583,2026-04-06 14:00:00,Dubai Hills,Tabby_BNPL,549.57,0,19,43,0,19.5
TXN_042584,2026-03-21 12:00:00,JVC,Credit_Card,343.86,0,9,35,0,14.5
TXN_042585,2026-01-05 13:00:00,JVC,Tabby_BNPL,202.34,0,22,34,0,21.0
TXN_042586,2026-01-26 02:00:00,Al Barsha,Aani_Instant,233.1,0,18,26,0,19.0
TXN_042587,2026-05-05 07:00:00,International City,COD,487.85,0,24,35,0,22.0
TXN_042588,2026-04-02 13:00:00,Dubai Hills,Tabby_BNPL,466.21,0,21,33,0,20.5
TXN_042589,2026-01-29 23:00:00,International City,Tabby_BNPL,110.67,0,21,42,0,20.5
TXN_042590,2026-02-09 15:00:00,International City,COD,158.05,0,8,22,0,14.0
TXN_042591,2026-05-24 06:00:00,Dubai Marina,Tabby_BNPL,76.34,0,5,43,0,12.5
TXN_042592,2026-04-06 20:00:00,JVC,Tabby_BNPL,190.58,0,20,30,0,20.0
TXN_042593,2026-02-20 22:00:00,Dubai Marina,Credit_Card,99.6,0,22,22,1,21.0
TXN_042594,2026-02-05 10:00:00,JVC,Aani_Instant,110.87,0,12,46,0,16.0
TXN_042595,2026-01-18 17:00:00,Dubai Marina,COD,273.61,0,31,29,0,25.5
TXN_042596,2026-03-27 01:00:00,Dubai Marina,ApplePay,208.31,0,14,24,0,17.0
TXN_042597,2026-04-08 08:00:00,JVC,Tabby_BNPL,396.01,0,12,27,0,16.0
TXN_042598,2026-04-01 10:00:00,International City,COD,307.44,0,18,28,0,19.0
TXN_042599,2026-01-18 05:00:00,Dubai Hills,Credit_Card,54.88,0,22,22,0,21.0
TXN_042600,2026-04-01 05:00:00,JVC,COD,1285.99,0,17,43,0,18.5
TXN_042601,2026-01-28 07:00:00,International City,COD,771.07,1,26,47,0,38.0
TXN_042602,2026-03-30 09:00:00,Business Bay,COD,614.65,1,28,37,0,39.0
TXN_042603,2026-04-22 02:00:00,Dubai Marina,ApplePay,280.18,0,8,31,0,14.0
TXN_042604,2026-01-17 12:00:00,Dubai Hills,Tabby_BNPL,1302.32,0,19,26,0,19.5
TXN_042605,2026-05-19 09:00:00,Dubai Marina,ApplePay,522.37,0,29,47,0,24.5
TXN_042606,2026-01-26 16:00:00,Dubai Hills,Credit_Card,210.84,0,28,46,0,24.0
TXN_042607,2026-03-12 00:00:00,Business Bay,ApplePay,431.82,0,26,30,1,23.0
TXN_042608,2026-05-07 22:00:00,Al Barsha,COD,229.06,0,31,29,0,25.5
TXN_042609,2026-02-08 22:00:00,Dubai Marina,COD,87.59,0,32,35,0,26.0
TXN_042610,2026-04-30 03:00:00,Dubai Marina,Credit_Card,259.56,0,29,48,0,24.5
TXN_042611,2026-05-27 23:00:00,International City,ApplePay,323.13,0,7,28,0,13.5
TXN_042612,2026-02-17 09:00:00,Dubai Marina,ApplePay,175.19,0,12,22,0,16.0
TXN_042613,2026-02-13 11:00:00,International City,Tabby_BNPL,767.06,0,33,22,0,26.5
TXN_042614,2026-05-07 06:00:00,Business Bay,Credit_Card,172.94,0,27,28,0,23.5
TXN_042615,2026-01-12 21:00:00,Al Barsha,COD,455.84,0,21,47,0,20.5
TXN_042616,2026-02-17 02:00:00,International City,COD,206.25,0,25,28,0,22.5
TXN_042617,2026-03-29 13:00:00,Al Barsha,COD,79.73,1,7,37,0,28.5
TXN_042618,2026-01-03 14:00:00,Dubai Marina,Tabby_BNPL,69.53,0,23,35,0,21.5
TXN_042619,2026-02-27 17:00:00,Dubai Hills,ApplePay,50.04,0,17,34,1,18.5
TXN_042620,2026-05-16 20:00:00,Dubai Marina,ApplePay,472.56,0,13,22,0,16.5
TXN_042621,2026-05-06 20:00:00,Business Bay,COD,99.45,0,27,23,0,23.5
TXN_042622,2026-01-27 08:00:00,Al Barsha,ApplePay,281.03,0,9,37,0,14.5
TXN_042623,2026-04-23 03:00:00,International City,COD,132.38,0,19,47,0,19.5
TXN_042624,2026-04-03 23:00:00,JVC,COD,235.6,0,13,22,0,16.5
TXN_042625,2026-04-19 12:00:00,Dubai Hills,COD,234.79,0,22,42,0,21.0
TXN_042626,2026-04-30 05:00:00,Dubai Marina,Credit_Card,82.72,0,13,48,0,16.5
TXN_042627,2026-03-20 19:00:00,Al Barsha,COD,504.51,0,20,44,0,20.0
TXN_042628,2026-01-29 08:00:00,Dubai Marina,ApplePay,60.66,1,6,42,0,28.0
TXN_042629,2026-01-07 01:00:00,Al Barsha,Credit_Card,526.7,0,19,47,0,19.5
TXN_042630,2026-05-10 21:00:00,JVC,ApplePay,773.44,0,28,30,0,24.0
TXN_042631,2026-03-26 09:00:00,Dubai Marina,COD,200.01,0,31,22,0,25.5
TXN_042632,2026-01-01 07:00:00,JVC,Tabby_BNPL,77.34,0,19,44,0,19.5
TXN_042633,2026-02-03 06:00:00,International City,COD,319.55,0,9,41,0,14.5
TXN_042634,2026-02-14 21:00:00,Al Barsha,Aani_Instant,191.36,0,26,41,0,23.0
TXN_042635,2026-01-27 07:00:00,JVC,Tabby_BNPL,377.2,0,32,36,0,26.0
TXN_042636,2026-03-01 16:00:00,Al Barsha,Aani_Instant,96.39,0,34,34,1,27.0
TXN_042637,2026-02-03 13:00:00,Al Barsha,Aani_Instant,245.63,0,13,34,0,16.5
TXN_042638,2026-01-23 09:00:00,Al Barsha,COD,237.75,0,15,30,0,17.5
TXN_042639,2026-01-15 01:00:00,JVC,Tabby_BNPL,58.54,0,14,24,0,17.0
TXN_042640,2026-01-09 01:00:00,Business Bay,Aani_Instant,101.48,0,27,35,0,23.5
TXN_042641,2026-05-19 23:00:00,Al Barsha,COD,685.5,1,32,42,0,41.0
TXN_042642,2026-04-23 10:00:00,JVC,ApplePay,242.66,0,28,45,0,24.0
TXN_042643,2026-01-13 19:00:00,Business Bay,Credit_Card,163.04,0,31,46,0,25.5
TXN_042644,2026-01-01 21:00:00,Business Bay,ApplePay,913.28,0,34,42,0,27.0
TXN_042645,2026-02-04 21:00:00,International City,Credit_Card,512.54,0,20,36,0,20.0
TXN_042646,2026-02-14 13:00:00,Dubai Hills,ApplePay,62.68,0,26,22,0,23.0
TXN_042647,2026-01-18 14:00:00,Al Barsha,COD,177.89,0,16,22,0,18.0
TXN_042648,2026-05-16 01:00:00,Al Barsha,ApplePay,266.57,1,21,36,0,35.5
TXN_042649,2026-05-15 22:00:00,Dubai Hills,Tabby_BNPL,107.44,0,12,46,0,16.0
TXN_042650,2026-03-27 02:00:00,Dubai Hills,Credit_Card,299.36,0,29,40,0,24.5
TXN_042651,2026-01-23 11:00:00,Dubai Hills,Credit_Card,294.37,0,22,36,0,21.0
TXN_042652,2026-02-28 05:00:00,International City,COD,236.84,0,30,30,1,25.0
TXN_042653,2026-04-16 16:00:00,International City,Credit_Card,935.94,0,14,35,0,17.0
TXN_042654,2026-04-29 03:00:00,Al Barsha,COD,75.61,0,35,30,0,27.5
TXN_042655,2026-01-03 00:00:00,Business Bay,Credit_Card,156.16,0,8,30,0,14.0
TXN_042656,2026-01-17 15:00:00,Dubai Marina,ApplePay,1052.77,0,19,26,0,19.5
TXN_042657,2026-05-22 06:00:00,JVC,COD,382.15,1,17,41,0,33.5
TXN_042658,2026-03-01 02:00:00,Business Bay,Aani_Instant,53.09,0,14,48,1,17.0
TXN_042659,2026-03-25 02:00:00,Al Barsha,ApplePay,1497.43,0,20,33,0,20.0
TXN_042660,2026-05-04 00:00:00,International City,Aani_Instant,275.68,0,30,40,0,25.0
TXN_042661,2026-04-01 16:00:00,Dubai Hills,COD,65.81,0,18,43,0,19.0
TXN_042662,2026-04-07 09:00:00,Dubai Marina,Tabby_BNPL,272.45,0,6,47,0,13.0
TXN_042663,2026-01-20 07:00:00,JVC,Credit_Card,657.65,1,26,47,0,38.0
TXN_042664,2026-05-26 09:00:00,JVC,Aani_Instant,273.52,0,14,31,0,17.0
TXN_042665,2026-03-17 12:00:00,Business Bay,Aani_Instant,485.29,0,32,28,1,26.0
TXN_042666,2026-03-08 16:00:00,Business Bay,ApplePay,306.42,0,23,44,1,21.5
TXN_042667,2026-01-01 22:00:00,International City,ApplePay,1255.98,0,12,45,0,16.0
TXN_042668,2026-03-23 13:00:00,International City,COD,238.63,0,24,22,0,22.0
TXN_042669,2026-03-21 14:00:00,Al Barsha,ApplePay,181.71,1,30,45,0,40.0
TXN_042670,2026-03-15 01:00:00,JVC,Credit_Card,239.11,1,11,48,1,30.5
TXN_042671,2026-02-22 22:00:00,JVC,Credit_Card,55.6,0,18,47,1,19.0
TXN_042672,2026-01-27 17:00:00,Business Bay,Tabby_BNPL,1151.05,0,15,35,0,17.5
TXN_042673,2026-02-20 02:00:00,International City,COD,76.55,0,31,45,1,25.5
TXN_042674,2026-02-23 09:00:00,International City,COD,253.39,0,26,39,1,23.0
TXN_042675,2026-02-17 22:00:00,JVC,Tabby_BNPL,534.09,0,31,40,0,25.5
TXN_042676,2026-01-20 17:00:00,Dubai Marina,ApplePay,51.57,0,22,22,0,21.0
TXN_042677,2026-04-02 18:00:00,Business Bay,COD,68.92,0,24,41,0,22.0
TXN_042678,2026-01-13 10:00:00,Dubai Hills,COD,84.9,0,28,28,0,24.0
TXN_042679,2026-05-28 10:00:00,Dubai Marina,ApplePay,60.05,0,8,48,0,14.0
TXN_042680,2026-04-19 05:00:00,Business Bay,Credit_Card,267.46,0,25,44,0,22.5
TXN_042681,2026-01-07 10:00:00,Al Barsha,Tabby_BNPL,97.0,0,21,33,0,20.5
TXN_042682,2026-03-16 10:00:00,Business Bay,ApplePay,134.8,0,5,42,1,12.5
TXN_042683,2026-02-10 06:00:00,JVC,ApplePay,80.12,1,16,24,0,33.0
TXN_042684,2026-01-12 17:00:00,International City,Credit_Card,185.93,0,7,30,0,13.5
TXN_042685,2026-02-11 04:00:00,JVC,Credit_Card,109.53,0,8,46,0,14.0
TXN_042686,2026-04-23 19:00:00,JVC,Credit_Card,95.6,0,18,27,0,19.0
TXN_042687,2026-02-12 20:00:00,International City,Credit_Card,807.0,0,12,38,0,16.0
TXN_042688,2026-05-02 11:00:00,JVC,COD,249.49,1,26,44,0,38.0
TXN_042689,2026-05-12 07:00:00,Business Bay,ApplePay,274.94,0,21,24,0,20.5
TXN_042690,2026-01-27 03:00:00,Al Barsha,COD,318.58,0,14,31,0,17.0
TXN_042691,2026-05-26 02:00:00,Business Bay,Aani_Instant,1492.18,0,29,38,0,24.5
TXN_042692,2026-03-27 13:00:00,Dubai Marina,Credit_Card,252.17,0,35,47,0,27.5
TXN_042693,2026-03-09 14:00:00,Business Bay,ApplePay,66.31,0,19,23,1,19.5
TXN_042694,2026-05-15 09:00:00,JVC,Credit_Card,180.29,0,33,32,0,26.5
TXN_042695,2026-05-28 21:00:00,JVC,Aani_Instant,722.87,0,14,37,0,17.0
TXN_042696,2026-01-26 01:00:00,Al Barsha,COD,142.24,1,34,45,0,42.0
TXN_042697,2026-03-19 18:00:00,International City,COD,447.21,0,18,30,1,19.0
TXN_042698,2026-01-27 16:00:00,Dubai Marina,Tabby_BNPL,284.87,0,9,48,0,14.5
TXN_042699,2026-01-29 01:00:00,International City,COD,801.69,0,34,24,0,27.0
TXN_042700,2026-01-26 15:00:00,Business Bay,Credit_Card,1475.27,0,22,35,0,21.0
TXN_042701,2026-01-15 23:00:00,Al Barsha,Credit_Card,1007.67,0,26,26,0,23.0
TXN_042702,2026-02-10 14:00:00,International City,Tabby_BNPL,171.27,0,35,22,0,27.5
TXN_042703,2026-02-21 22:00:00,Dubai Marina,COD,595.34,0,17,31,1,18.5
TXN_042704,2026-04-23 11:00:00,International City,COD,118.67,0,7,30,0,13.5
TXN_042705,2026-02-11 08:00:00,Al Barsha,ApplePay,88.49,0,27,37,0,23.5
TXN_042706,2026-05-20 07:00:00,Dubai Marina,Credit_Card,92.51,0,7,26,0,13.5
TXN_042707,2026-01-23 19:00:00,Al Barsha,COD,528.38,0,26,46,0,23.0
TXN_042708,2026-05-26 21:00:00,JVC,Credit_Card,130.5,0,20,37,0,20.0
TXN_042709,2026-04-13 10:00:00,Business Bay,ApplePay,279.55,0,7,22,0,13.5
TXN_042710,2026-01-09 22:00:00,International City,Aani_Instant,842.23,1,25,48,0,37.5
TXN_042711,2026-01-04 19:00:00,Dubai Hills,Tabby_BNPL,155.03,0,16,31,0,18.0
TXN_042712,2026-02-18 02:00:00,Dubai Marina,Aani_Instant,269.4,0,10,30,1,15.0
TXN_042713,2026-03-03 02:00:00,Dubai Marina,Aani_Instant,183.17,0,10,27,1,15.0
TXN_042714,2026-04-10 10:00:00,Al Barsha,COD,51.54,0,23,41,0,21.5
TXN_042715,2026-03-02 09:00:00,Dubai Hills,COD,574.48,1,33,27,1,41.5
TXN_042716,2026-04-25 01:00:00,Dubai Marina,COD,60.63,0,12,46,0,16.0
TXN_042717,2026-02-13 00:00:00,Dubai Hills,Tabby_BNPL,62.83,0,10,47,0,15.0
